,date,benchmark,strategy
572,2022-05-18,0.9685925193480379,2.044226211546971
573,2022-05-19,0.9704587548564859,2.0683020311463154
574,2022-05-20,0.9893849562130137,2.1014715081720814
575,2022-05-23,0.9836544450277445,2.150300339366265
576,2022-05-24,0.9606453795920917,2.0576411822325458
577,2022-05-25,0.9664746406057187,2.1023120876701036
578,2022-05-26,0.9688685686582643,2.110010055395486
579,2022-05-27,0.9708713478705903,2.0987410746749595
580,2022-05-30,0.9775970582858596,2.1179896869078125
581,2022-05-31,0.9927619396954315,2.155758956821857
582,2022-06-01,0.9907382494516657,2.1739111027708753
583,2022-06-02,0.9922889238709344,2.198560293495547
584,2022-06-06,1.0108548986490316,2.2292495925907407
585,2022-06-07,1.0140197506765307,2.223133459007459
586,2022-06-08,1.0238911792293415,2.226026327806991
587,2022-06-09,1.0131817692296505,2.188953920233441
588,2022-06-10,1.0285453942949752,2.223410230935258
589,2022-06-13,1.0165005217095033,2.2285636402633573
590,2022-06-14,1.0244976583791472,2.229856885438231
591,2022-06-15,1.0380626977884444,2.2306307685422735
592,2022-06-16,1.031230892026691,2.2448516641164877
593,2022-06-17,1.045542449334587,2.262074698120739
594,2022-06-20,1.0507320578907413,2.2700994460227153
595,2022-06-21,1.0495512066139066,2.259050236868253
596,2022-06-22,1.0362198020714617,2.239122945394735
597,2022-06-23,1.0539944157475607,2.2840804263107835
598,2022-06-24,1.0663434164786767,2.313688691069288
599,2022-06-27,1.078351916901814,2.32924993831216
600,2022-06-28,1.0895746838376468,2.3621772084731436
601,2022-06-29,1.0727938476783623,2.325225123027354
602,2022-06-30,1.0882387473474704,2.345313386281168
603,2022-07-01,1.08380015878167,2.3460703463395314
604,2022-07-04,1.0909125159454043,2.377297400182063
605,2022-07-05,1.0893372577356326,2.366527397108852
606,2022-07-06,1.0734278132830923,2.361342020464501
607,2022-07-07,1.0781602225739408,2.380247610893312
608,2022-07-08,1.074595158284663,2.387833957032926
609,2022-07-11,1.0566000605886794,2.365128590084656
610,2022-07-12,1.0466522149521362,2.3399183240660277
611,2022-07-13,1.0485554150034126,2.3569750592434535
612,2022-07-14,1.04870398403132,2.371960949539249
613,2022-07-15,1.0308586401242317,2.339902188324186
614,2022-07-18,1.041548975472014,2.3821745496369298
615,2022-07-19,1.035908683835988,2.3986250388591577
616,2022-07-20,1.039417827406628,2.4227601083619827
617,2022-07-21,1.0278329975128333,2.416929788836987
618,2022-07-22,1.0283610454852274,2.4210172156987944
619,2022-07-25,1.022151950098817,2.4054402005237994
620,2022-07-26,1.0302394840318527,2.425169994314223
621,2022-07-27,1.0251586365344054,2.438217209045785
622,2022-07-28,1.0253133663194507,2.4463169090919026
623,2022-07-29,1.0118296015139367,2.434383168769233
624,2022-08-01,1.0163369062170469,2.444575044511708
625,2022-08-02,0.996524385165325,2.369194468383366
626,2022-08-03,0.986807034779016,2.362627359800179
627,2022-08-04,0.9951929507669034,2.406737996503044
628,2022-08-05,1.008628969704597,2.440275114127547
629,2022-08-08,1.0064849077444407,2.467860460711842
630,2022-08-09,1.00847838658301,2.476464339672607
631,2022-08-10,0.9971827568464096,2.4908387354618178
632,2022-08-11,1.0175172835894863,2.5115304212552463
633,2022-08-12,1.016937106133616,2.5124606530319915
634,2022-08-15,1.0156092260181588,2.5315411424533196
635,2022-08-16,1.0137063813951788,2.544538457448942
636,2022-08-17,1.023198804907898,2.551500617793012
637,2022-08-18,1.0142553996370622,2.5401238957989984
638,2022-08-19,1.0072125879433291,2.532927559916801
639,2022-08-22,1.0145700721555002,2.55825754234627
640,2022-08-23,1.009641111016727,2.5716945810036074
641,2022-08-24,0.9905543745463123,2.5113780521348823
642,2022-08-25,0.9987605030542565,2.5084079883650103
643,2022-08-26,0.9966509176388537,2.497094320470339
644,2022-08-29,0.9922773724512995,2.520119725843314
645,2022-08-30,0.9889467131235163,2.517432084153519
646,2022-08-31,0.989685885503989,2.4569018636565123
647,2022-09-01,0.9811691126649663,2.4431606092752505
648,2022-09-02,0.9762856463481359,2.462438665958645
649,2022-09-05,0.974299276075495,2.4665302539324263
650,2022-09-06,0.9832414373472934,2.498784985082315
651,2022-09-07,0.9838972025542043,2.508995931408121
652,2022-09-08,0.9796997720875305,2.4955645731290335
653,2022-09-09,0.9933126758407468,2.496412518304932
654,2022-09-13,0.9975168594450528,2.4943058323710416
655,2022-09-14,0.9864148196539071,2.481229380160011
656,2022-09-15,0.9771362454995391,2.416307335470266
657,2022-09-16,0.9542223756092799,2.3862634683496626
658,2022-09-19,0.9530861898216964,2.364797232704026
659,2022-09-20,0.9542596363423554,2.415094940075128
660,2022-09-21,0.9471985200913563,2.396579737794327
661,2022-09-22,0.9388539522619533,2.398888421136902
662,2022-09-23,0.9356213319059351,2.351820651439861
663,2022-09-26,0.9309277235374469,2.353159948127168
664,2022-09-27,0.9444227435723476,2.427800481308677
665,2022-09-28,0.9289944897951221,2.352235402952165
666,2022-09-29,0.928614418470141,2.360174156700972
667,2022-09-30,0.9232137447439576,2.3111551341147067
668,2022-10-10,0.9028445045039297,2.2470204451287343
669,2022-10-11,0.9044823773319223,2.2565651233174617
670,2022-10-12,0.9182205103215801,2.351461011873439
671,2022-10-13,0.9105449770221546,2.3687475633272745
672,2022-10-14,0.9323332054976243,2.4372161673456305
673,2022-10-17,0.9332897222813632,2.4737678179712277
674,2022-10-18,0.9313133632390719,2.4788003405495047
675,2022-10-19,0.9163344893046311,2.4541532009881797
676,2022-10-20,0.9110919219323089,2.4597651468713697
677,2022-10-21,0.908171960001049,2.45390060064542
678,2022-10-24,0.8815982449424644,2.4261845151138406
679,2022-10-25,0.8801620184346457,2.4300467399211976
680,2022-10-26,0.8873073711918985,2.4727163220010606
681,2022-10-27,0.8810575200274977,2.44858627969248
682,2022-10-28,0.8592648486983226,2.347195022256271
683,2022-10-31,0.8513484534900173,2.3693668205858094
684,2022-11-01,0.8817923087923144,2.4522342963692294
685,2022-11-02,0.8923791552677867,2.520024110582669
686,2022-11-03,0.8851221387874059,2.541708177091211
687,2022-11-04,0.9140636579187486,2.605705926708652
